"loan_id","tanggal_cair","cabang","agen","amount"
7883,2020-05-18,"AA","AA-1",320000
7884,2020-05-18,"AA","AA-1",250000
7885,2020-05-18,"AA","AA-1",170000
7886,2020-05-18,"AA","AA-2",270000
7887,2020-05-18,"AA","AA-2",250000
7888,2020-05-18,"AA","AA-2",220000
7889,2020-05-18,"AA","AA-2",370000
7890,2020-05-18,"AA","AA-2",410000
7891,2020-05-18,"AA","AA-3",360000
7892,2020-05-18,"AA","AA-3",380000
7893,2020-05-18,"AA","AA-3",390000
7894,2020-05-18,"AA","AA-3",280000
7895,2020-05-18,"AB","AB-1",260000
7896,2020-05-18,"AB","AB-1",340000
7897,2020-05-18,"AB","AB-1",360000
7898,2020-05-18,"AB","AB-1",390000
7899,2020-05-18,"AB","AB-2",420000
7900,2020-05-18,"AB","AB-2",350000
7901,2020-05-18,"AB","AB-2",210000
7902,2020-05-18,"AB","AB-2",130000
7903,2020-05-18,"AB","AB-3",340000
7904,2020-05-18,"AB","AB-3",140000
7905,2020-05-18,"AB","AB-3",180000
7906,2020-05-18,"AB","AB-3",320000
7907,2020-05-18,"AC","AC-1",400000
7908,2020-05-18,"AC","AC-1",290000
7909,2020-05-18,"AC","AC-1",210000
7910,2020-05-18,"AC","AC-1",290000
7911,2020-05-18,"AC","AC-2",200000
7912,2020-05-18,"AC","AC-2",340000
7913,2020-05-18,"AC","AC-2",270000
7914,2020-05-18,"AC","AC-2",460000
7915,2020-05-18,"AC","AC-2",430000
7916,2020-05-18,"AC","AC-3",220000
7917,2020-05-18,"AC","AC-3",390000
7918,2020-05-18,"AC","AC-3",340000
7919,2020-05-18,"AC","AC-3",480000
7920,2020-05-18,"AD","AD-1",210000
7921,2020-05-18,"AD","AD-1",410000
7922,2020-05-18,"AD","AD-1",290000
7923,2020-05-18,"AD","AD-1",130000
7924,2020-05-18,"AD","AD-2",450000
7925,2020-05-18,"AD","AD-2",220000
7926,2020-05-18,"AD","AD-2",320000
7927,2020-05-18,"AD","AD-2",310000
7928,2020-05-18,"AD","AD-2",450000
7929,2020-05-18,"AD","AD-3",230000
7930,2020-05-18,"AD","AD-3",430000
7931,2020-05-18,"AD","AD-3",420000
7932,2020-05-18,"AD","AD-3",290000
7933,2020-05-18,"AE","AE-1",230000
7934,2020-05-18,"AE","AE-1",460000
7935,2020-05-18,"AE","AE-1",300000
7936,2020-05-18,"AE","AE-1",190000
7937,2020-05-18,"AE","AE-2",230000
7938,2020-05-18,"AE","AE-2",320000
7939,2020-05-18,"AE","AE-2",200000
7940,2020-05-18,"AE","AE-2",300000
7941,2020-05-18,"AF","AF-1",370000
7942,2020-05-18,"AF","AF-1",330000
7943,2020-05-18,"AF","AF-1",380000
7944,2020-05-18,"AF","AF-1",290000
7945,2020-05-18,"AF","AF-2",270000
7946,2020-05-18,"AF","AF-2",220000
7947,2020-05-18,"AF","AF-2",400000
7948,2020-05-18,"AF","AF-2",300000
7949,2020-05-18,"AF","AF-3",350000
7950,2020-05-18,"AF","AF-3",310000
7951,2020-05-18,"AF","AF-3",210000
7952,2020-05-18,"AF","AF-3",190000
7953,2020-05-18,"AG","AG-1",180000
7954,2020-05-18,"AG","AG-1",350000
7955,2020-05-18,"AG","AG-1",370000
7956,2020-05-18,"AG","AG-1",320000
7957,2020-05-18,"AG","AG-2",170000
7958,2020-05-18,"AG","AG-2",270000
7959,2020-05-18,"AG","AG-2",240000
7960,2020-05-18,"AG","AG-3",270000
7961,2020-05-18,"AG","AG-3",210000
7962,2020-05-18,"AG","AG-3",260000
7963,2020-05-18,"AG","AG-3",230000
7964,2020-05-18,"AH","AH-1",460000
7965,2020-05-18,"AH","AH-1",340000
7966,2020-05-18,"AH","AH-1",390000
7967,2020-05-18,"AH","AH-2",310000
7968,2020-05-18,"AH","AH-2",320000
7969,2020-05-18,"AH","AH-2",510000
7970,2020-05-18,"AH","AH-2",370000
7971,2020-05-18,"AH","AH-3",360000
7972,2020-05-18,"AH","AH-3",300000
7973,2020-05-18,"AH","AH-3",240000
7974,2020-05-18,"AH","AH-3",420000
7975,2020-05-18,"AI","AI-1",270000
7976,2020-05-18,"AI","AI-1",300000
7977,2020-05-18,"AI","AI-1",290000
7978,2020-05-18,"AI","AI-1",210000
7979,2020-05-18,"AI","AI-2",280000
7980,2020-05-18,"AI","AI-2",190000
7981,2020-05-18,"AI","AI-2",240000
7982,2020-05-18,"AI","AI-2",150000
7983,2020-05-18,"AJ","AJ-1",70000
7984,2020-05-18,"AJ","AJ-1",440000
7985,2020-05-18,"AJ","AJ-1",270000
7986,2020-05-18,"AJ","AJ-2",350000
7987,2020-05-18,"AJ","AJ-2",200000
7988,2020-05-18,"AJ","AJ-2",260000
7989,2020-05-18,"AJ","AJ-2",70000
7990,2020-05-18,"AK","AK-1",250000
7991,2020-05-18,"AK","AK-1",200000
7992,2020-05-18,"AK","AK-1",380000
7993,2020-05-18,"AK","AK-1",400000
7994,2020-05-18,"AK","AK-1",350000
7995,2020-05-18,"AK","AK-2",550000
7996,2020-05-18,"AK","AK-2",350000
7997,2020-05-18,"AK","AK-2",340000
7998,2020-05-18,"AL","AL-1",350000
7999,2020-05-18,"AL","AL-1",190000
8000,2020-05-18,"AL","AL-1",210000
8001,2020-05-18,"AL","AL-2",200000
8002,2020-05-18,"AL","AL-2",200000
8003,2020-05-18,"AL","AL-2",290000
8004,2020-05-18,"AM","AM-1",350000
8005,2020-05-18,"AM","AM-1",330000
8006,2020-05-18,"AM","AM-1",400000
8007,2020-05-18,"AM","AM-2",330000
8008,2020-05-18,"AM","AM-2",390000
8009,2020-05-18,"AM","AM-2",290000
8010,2020-05-18,"AN","AN-1",250000
8011,2020-05-18,"AN","AN-1",320000
8012,2020-05-18,"AN","AN-1",360000
8013,2020-05-18,"AN","AN-2",360000
8014,2020-05-18,"AN","AN-2",430000
8015,2020-05-18,"AN","AN-2",380000
8016,2020-05-18,"AO","AO-1",250000
8017,2020-05-18,"AO","AO-1",340000
8018,2020-05-18,"AO","AO-1",380000
8019,2020-05-18,"AO","AO-2",150000
8020,2020-05-18,"AO","AO-2",150000
8021,2020-05-18,"AO","AO-2",120000
8022,2020-05-18,"AP","AP-1",300000
8023,2020-05-18,"AP","AP-1",250000
8024,2020-05-18,"AP","AP-1",200000
8025,2020-05-18,"AP","AP-2",320000
8026,2020-05-18,"AP","AP-2",110000
8027,2020-05-18,"AP","AP-2",400000
8028,2020-05-18,"AQ","AQ-1",400000
8029,2020-05-18,"AQ","AQ-1",260000
8030,2020-05-18,"AQ","AQ-1",360000
8031,2020-05-18,"AQ","AQ-1",440000
8032,2020-05-18,"AQ","AQ-2",350000
8033,2020-05-18,"AQ","AQ-2",370000
8034,2020-05-18,"AQ","AQ-2",150000
8035,2020-05-18,"AR","AR-1",270000
8036,2020-05-18,"AR","AR-1",200000
8037,2020-05-18,"AR","AR-1",500000
8038,2020-05-18,"AR","AR-1",230000
8039,2020-05-18,"AR","AR-2",230000
8040,2020-05-18,"AR","AR-2",220000
8041,2020-05-18,"AR","AR-2",190000
8042,2020-05-18,"AS","AS-1",260000
8043,2020-05-18,"AS","AS-1",410000
8044,2020-05-18,"AS","AS-1",340000
8045,2020-05-18,"AS","AS-2",380000
8046,2020-05-18,"AS","AS-2",300000
8047,2020-05-18,"AS","AS-2",370000
8048,2020-05-18,"AT","AT-1",340000
8049,2020-05-18,"AT","AT-1",430000
8050,2020-05-18,"AT","AT-1",220000
8051,2020-05-18,"AT","AT-1",420000
8052,2020-05-18,"AT","AT-2",120000
8053,2020-05-18,"AT","AT-2",340000
8054,2020-05-18,"AT","AT-2",260000
8055,2020-05-18,"AU","AU-1",360000
8056,2020-05-18,"AU","AU-1",300000
8057,2020-05-18,"AU","AU-1",300000
8058,2020-05-18,"AU","AU-1",340000
8059,2020-05-18,"AU","AU-2",350000
8060,2020-05-18,"AU","AU-2",530000
8061,2020-05-18,"AU","AU-2",290000
8062,2020-05-18,"AV","AV-1",310000
8063,2020-05-18,"AV","AV-1",300000
8064,2020-05-18,"AV","AV-1",290000
8065,2020-05-18,"AV","AV-2",280000
8066,2020-05-18,"AV","AV-2",310000
8067,2020-05-19,"AA","AA-1",350000
8068,2020-05-19,"AA","AA-1",190000
8069,2020-05-19,"AA","AA-1",390000
8070,2020-05-19,"AA","AA-1",250000
8071,2020-05-19,"AA","AA-1",230000
8072,2020-05-19,"AA","AA-2",240000
8073,2020-05-19,"AA","AA-2",250000
8074,2020-05-19,"AA","AA-2",310000
8075,2020-05-19,"AA","AA-2",210000
8076,2020-05-19,"AA","AA-3",350000
8077,2020-05-19,"AA","AA-3",220000
8078,2020-05-19,"AA","AA-3",340000
8079,2020-05-19,"AA","AA-3",160000
8080,2020-05-19,"AA","AA-3",400000
8081,2020-05-19,"AB","AB-1",300000
8082,2020-05-19,"AB","AB-1",320000
8083,2020-05-19,"AB","AB-1",150000
8084,2020-05-19,"AB","AB-1",170000
8085,2020-05-19,"AB","AB-2",200000
8086,2020-05-19,"AB","AB-2",430000
8087,2020-05-19,"AB","AB-2",380000
8088,2020-05-19,"AB","AB-2",390000
8089,2020-05-19,"AB","AB-2",370000
8090,2020-05-19,"AB","AB-3",300000
8091,2020-05-19,"AB","AB-3",360000
8092,2020-05-19,"AB","AB-3",110000
8093,2020-05-19,"AB","AB-3",340000
8094,2020-05-19,"AC","AC-1",280000
8095,2020-05-19,"AC","AC-1",260000
8096,2020-05-19,"AC","AC-1",460000
8097,2020-05-19,"AC","AC-1",220000
8098,2020-05-19,"AC","AC-1",290000
8099,2020-05-19,"AC","AC-2",240000
8100,2020-05-19,"AC","AC-2",260000
8101,2020-05-19,"AC","AC-2",520000
8102,2020-05-19,"AC","AC-2",200000
8103,2020-05-19,"AC","AC-2",340000
8104,2020-05-19,"AC","AC-3",480000
8105,2020-05-19,"AC","AC-3",420000
8106,2020-05-19,"AC","AC-3",260000
8107,2020-05-19,"AC","AC-3",280000
8108,2020-05-19,"AC","AC-3",320000
8109,2020-05-19,"AD","AD-1",370000
8110,2020-05-19,"AD","AD-1",380000
8111,2020-05-19,"AD","AD-1",180000
8112,2020-05-19,"AD","AD-1",240000
8113,2020-05-19,"AD","AD-1",160000
8114,2020-05-19,"AD","AD-2",400000
8115,2020-05-19,"AD","AD-2",400000
8116,2020-05-19,"AD","AD-2",290000
8117,2020-05-19,"AD","AD-2",380000
8118,2020-05-19,"AE","AE-1",310000
8119,2020-05-19,"AE","AE-1",370000
8120,2020-05-19,"AE","AE-1",230000
8121,2020-05-19,"AE","AE-1",150000
8122,2020-05-19,"AE","AE-1",150000
8123,2020-05-19,"AE","AE-2",260000
8124,2020-05-19,"AE","AE-2",400000
8125,2020-05-19,"AE","AE-2",200000
8126,2020-05-19,"AE","AE-2",230000
8127,2020-05-19,"AE","AE-3",520000
8128,2020-05-19,"AE","AE-3",220000
8129,2020-05-19,"AE","AE-3",370000
8130,2020-05-19,"AF","AF-1",260000
8131,2020-05-19,"AF","AF-1",310000
8132,2020-05-19,"AF","AF-1",390000
8133,2020-05-19,"AF","AF-2",440000
8134,2020-05-19,"AF","AF-2",410000
8135,2020-05-19,"AF","AF-2",360000
8136,2020-05-19,"AF","AF-2",280000
8137,2020-05-19,"AF","AF-3",210000
8138,2020-05-19,"AF","AF-3",260000
8139,2020-05-19,"AF","AF-3",270000
8140,2020-05-19,"AF","AF-3",370000
8141,2020-05-19,"AG","AG-1",440000
8142,2020-05-19,"AG","AG-1",350000
8143,2020-05-19,"AG","AG-1",300000
8144,2020-05-19,"AG","AG-1",410000
8145,2020-05-19,"AG","AG-2",310000
8146,2020-05-19,"AG","AG-2",500000
8147,2020-05-19,"AG","AG-2",290000
8148,2020-05-19,"AG","AG-2",300000
8149,2020-05-19,"AG","AG-3",210000
8150,2020-05-19,"AG","AG-3",450000
8151,2020-05-19,"AG","AG-3",320000
8152,2020-05-19,"AG","AG-3",290000
8153,2020-05-19,"AH","AH-1",220000
8154,2020-05-19,"AH","AH-1",410000
8155,2020-05-19,"AH","AH-1",290000
8156,2020-05-19,"AH","AH-1",360000
8157,2020-05-19,"AH","AH-2",320000
8158,2020-05-19,"AH","AH-2",360000
8159,2020-05-19,"AH","AH-2",420000
8160,2020-05-19,"AH","AH-2",410000
8161,2020-05-19,"AH","AH-3",250000
8162,2020-05-19,"AH","AH-3",320000
8163,2020-05-19,"AH","AH-3",290000
8164,2020-05-19,"AH","AH-3",440000
8165,2020-05-19,"AI","AI-1",200000
8166,2020-05-19,"AI","AI-1",330000
8167,2020-05-19,"AI","AI-1",310000
8168,2020-05-19,"AI","AI-1",360000
8169,2020-05-19,"AI","AI-2",290000
8170,2020-05-19,"AI","AI-2",130000
8171,2020-05-19,"AI","AI-2",380000
8172,2020-05-19,"AI","AI-2",230000
8173,2020-05-19,"AJ","AJ-1",390000
8174,2020-05-19,"AJ","AJ-1",410000
8175,2020-05-19,"AJ","AJ-1",270000
8176,2020-05-19,"AJ","AJ-1",170000
8177,2020-05-19,"AJ","AJ-2",370000
8178,2020-05-19,"AJ","AJ-2",390000
8179,2020-05-19,"AJ","AJ-2",410000
8180,2020-05-19,"AJ","AJ-2",360000
8181,2020-05-19,"AK","AK-1",280000
8182,2020-05-19,"AK","AK-1",320000
8183,2020-05-19,"AK","AK-1",270000
8184,2020-05-19,"AK","AK-2",260000
8185,2020-05-19,"AK","AK-2",220000
8186,2020-05-19,"AK","AK-2",260000
8187,2020-05-19,"AK","AK-2",260000
8188,2020-05-19,"AL","AL-1",430000
8189,2020-05-19,"AL","AL-1",170000
8190,2020-05-19,"AL","AL-1",350000
8191,2020-05-19,"AL","AL-2",240000
8192,2020-05-19,"AL","AL-2",390000
8193,2020-05-19,"AL","AL-2",240000
8194,2020-05-19,"AM","AM-1",200000
8195,2020-05-19,"AM","AM-1",410000
8196,2020-05-19,"AM","AM-1",570000
8197,2020-05-19,"AM","AM-2",460000
8198,2020-05-19,"AM","AM-2",300000
8199,2020-05-19,"AM","AM-2",220000
8200,2020-05-19,"AM","AM-2",250000
8201,2020-05-19,"AN","AN-1",360000
8202,2020-05-19,"AN","AN-1",260000
8203,2020-05-19,"AN","AN-1",390000
8204,2020-05-19,"AN","AN-2",300000
8205,2020-05-19,"AN","AN-2",330000
8206,2020-05-19,"AN","AN-2",230000
8207,2020-05-19,"AO","AO-1",340000
8208,2020-05-19,"AO","AO-1",390000
8209,2020-05-19,"AO","AO-1",510000
8210,2020-05-19,"AO","AO-2",310000
8211,2020-05-19,"AO","AO-2",340000
8212,2020-05-19,"AO","AO-2",160000
8213,2020-05-19,"AO","AO-2",320000
8214,2020-05-19,"AP","AP-1",390000
8215,2020-05-19,"AP","AP-1",220000
8216,2020-05-19,"AP","AP-1",260000
8217,2020-05-19,"AP","AP-2",190000
8218,2020-05-19,"AP","AP-2",70000
8219,2020-05-19,"AP","AP-2",260000
8220,2020-05-19,"AP","AP-2",290000
8221,2020-05-19,"AP","AP-2",570000
8222,2020-05-19,"AQ","AQ-1",360000
8223,2020-05-19,"AQ","AQ-1",360000
8224,2020-05-19,"AQ","AQ-1",430000
8225,2020-05-19,"AQ","AQ-2",330000
8226,2020-05-19,"AQ","AQ-2",300000
8227,2020-05-19,"AQ","AQ-2",340000
8228,2020-05-19,"AQ","AQ-2",430000
8229,2020-05-19,"AR","AR-1",360000
8230,2020-05-19,"AR","AR-1",60000
8231,2020-05-19,"AR","AR-1",550000
8232,2020-05-19,"AR","AR-1",190000
8233,2020-05-19,"AR","AR-2",210000
8234,2020-05-19,"AR","AR-2",340000
8235,2020-05-19,"AR","AR-2",290000
8236,2020-05-19,"AS","AS-1",360000
8237,2020-05-19,"AS","AS-1",350000
8238,2020-05-19,"AS","AS-1",190000
8239,2020-05-19,"AS","AS-2",320000
8240,2020-05-19,"AS","AS-2",30000
8241,2020-05-19,"AS","AS-2",170000
8242,2020-05-19,"AT","AT-1",250000
8243,2020-05-19,"AT","AT-1",230000
8244,2020-05-19,"AT","AT-1",520000
8245,2020-05-19,"AT","AT-1",220000
8246,2020-05-19,"AT","AT-2",330000
8247,2020-05-19,"AT","AT-2",220000
8248,2020-05-19,"AT","AT-2",400000
8249,2020-05-19,"AU","AU-1",300000
8250,2020-05-19,"AU","AU-1",340000
8251,2020-05-19,"AU","AU-1",250000
8252,2020-05-19,"AU","AU-2",230000
8253,2020-05-19,"AU","AU-2",450000
8254,2020-05-19,"AU","AU-2",280000
8255,2020-05-19,"AV","AV-1",270000
8256,2020-05-19,"AV","AV-1",320000
8257,2020-05-19,"AV","AV-2",400000
8258,2020-05-19,"AV","AV-2",210000
8259,2020-05-19,"AV","AV-2",410000
8260,2020-05-20,"AA","AA-1",250000
8261,2020-05-20,"AA","AA-1",300000
8262,2020-05-20,"AA","AA-1",220000
8263,2020-05-20,"AA","AA-1",370000
8264,2020-05-20,"AA","AA-1",410000
8265,2020-05-20,"AA","AA-1",140000
8266,2020-05-20,"AA","AA-2",270000
8267,2020-05-20,"AA","AA-2",390000
8268,2020-05-20,"AA","AA-2",270000
8269,2020-05-20,"AA","AA-2",320000
8270,2020-05-20,"AA","AA-2",210000
8271,2020-05-20,"AA","AA-3",370000
8272,2020-05-20,"AA","AA-3",10000
8273,2020-05-20,"AA","AA-3",390000
8274,2020-05-20,"AA","AA-3",220000
8275,2020-05-20,"AA","AA-3",180000
8276,2020-05-20,"AB","AB-1",420000
8277,2020-05-20,"AB","AB-1",310000
8278,2020-05-20,"AB","AB-1",130000
8279,2020-05-20,"AB","AB-1",410000
8280,2020-05-20,"AB","AB-1",230000
8281,2020-05-20,"AB","AB-2",110000
8282,2020-05-20,"AB","AB-2",250000
8283,2020-05-20,"AB","AB-2",120000
8284,2020-05-20,"AB","AB-2",300000
8285,2020-05-20,"AB","AB-2",180000
8286,2020-05-20,"AB","AB-3",380000
8287,2020-05-20,"AB","AB-3",390000
8288,2020-05-20,"AB","AB-3",250000
8289,2020-05-20,"AB","AB-3",410000
8290,2020-05-20,"AB","AB-3",530000
8291,2020-05-20,"AC","AC-1",190000
8292,2020-05-20,"AC","AC-1",430000
8293,2020-05-20,"AC","AC-1",290000
8294,2020-05-20,"AC","AC-1",220000
8295,2020-05-20,"AC","AC-2",490000
8296,2020-05-20,"AC","AC-2",400000
8297,2020-05-20,"AC","AC-2",270000
8298,2020-05-20,"AC","AC-2",350000
8299,2020-05-20,"AC","AC-3",170000
8300,2020-05-20,"AC","AC-3",260000
8301,2020-05-20,"AC","AC-3",300000
8302,2020-05-20,"AC","AC-3",200000
8303,2020-05-20,"AD","AD-1",310000
8304,2020-05-20,"AD","AD-1",150000
8305,2020-05-20,"AD","AD-1",210000
8306,2020-05-20,"AD","AD-1",330000
8307,2020-05-20,"AD","AD-2",270000
8308,2020-05-20,"AD","AD-2",280000
8309,2020-05-20,"AD","AD-2",290000
8310,2020-05-20,"AD","AD-2",390000
8311,2020-05-20,"AD","AD-2",290000
8312,2020-05-20,"AE","AE-1",250000
8313,2020-05-20,"AE","AE-1",340000
8314,2020-05-20,"AE","AE-1",370000
8315,2020-05-20,"AE","AE-1",300000
8316,2020-05-20,"AE","AE-2",310000
8317,2020-05-20,"AE","AE-2",200000
8318,2020-05-20,"AE","AE-2",240000
8319,2020-05-20,"AF","AF-1",410000
8320,2020-05-20,"AF","AF-1",270000
8321,2020-05-20,"AF","AF-1",310000
8322,2020-05-20,"AF","AF-1",170000
8323,2020-05-20,"AF","AF-2",350000
8324,2020-05-20,"AF","AF-2",310000
8325,2020-05-20,"AF","AF-2",360000
8326,2020-05-20,"AF","AF-3",340000
8327,2020-05-20,"AF","AF-3",250000
8328,2020-05-20,"AF","AF-3",120000
8329,2020-05-20,"AF","AF-3",140000
8330,2020-05-20,"AG","AG-1",230000
8331,2020-05-20,"AG","AG-1",190000
8332,2020-05-20,"AG","AG-1",270000
8333,2020-05-20,"AG","AG-1",140000
8334,2020-05-20,"AG","AG-1",390000
8335,2020-05-20,"AG","AG-2",360000
8336,2020-05-20,"AG","AG-2",260000
8337,2020-05-20,"AG","AG-2",350000
8338,2020-05-20,"AG","AG-2",290000
8339,2020-05-20,"AG","AG-3",340000
8340,2020-05-20,"AG","AG-3",230000
8341,2020-05-20,"AG","AG-3",330000
8342,2020-05-20,"AH","AH-1",60000
8343,2020-05-20,"AH","AH-1",320000
8344,2020-05-20,"AH","AH-1",340000
8345,2020-05-20,"AH","AH-1",230000
8346,2020-05-20,"AH","AH-2",440000
8347,2020-05-20,"AH","AH-2",350000
8348,2020-05-20,"AH","AH-2",20000
8349,2020-05-20,"AH","AH-2",230000
8350,2020-05-20,"AH","AH-3",100000
8351,2020-05-20,"AH","AH-3",410000
8352,2020-05-20,"AH","AH-3",300000
8353,2020-05-20,"AH","AH-3",390000
8354,2020-05-20,"AI","AI-1",280000
8355,2020-05-20,"AI","AI-1",340000
8356,2020-05-20,"AI","AI-1",170000
8357,2020-05-20,"AI","AI-2",310000
8358,2020-05-20,"AI","AI-2",330000
8359,2020-05-20,"AI","AI-2",290000
8360,2020-05-20,"AI","AI-2",370000
8361,2020-05-20,"AJ","AJ-1",200000
8362,2020-05-20,"AJ","AJ-1",220000
8363,2020-05-20,"AJ","AJ-1",130000
8364,2020-05-20,"AJ","AJ-1",350000
8365,2020-05-20,"AJ","AJ-2",370000
8366,2020-05-20,"AJ","AJ-2",140000
8367,2020-05-20,"AJ","AJ-2",40000
8368,2020-05-20,"AJ","AJ-2",290000
8369,2020-05-20,"AK","AK-1",380000
8370,2020-05-20,"AK","AK-1",390000
8371,2020-05-20,"AK","AK-1",330000
8372,2020-05-20,"AK","AK-1",40000
8373,2020-05-20,"AK","AK-2",550000
8374,2020-05-20,"AK","AK-2",430000
8375,2020-05-20,"AK","AK-2",260000
8376,2020-05-20,"AL","AL-1",190000
8377,2020-05-20,"AL","AL-1",450000
8378,2020-05-20,"AL","AL-1",150000
8379,2020-05-20,"AL","AL-1",330000
8380,2020-05-20,"AL","AL-2",20000
8381,2020-05-20,"AL","AL-2",390000
8382,2020-05-20,"AL","AL-2",240000
8383,2020-05-20,"AM","AM-1",250000
8384,2020-05-20,"AM","AM-1",200000
8385,2020-05-20,"AM","AM-1",450000
8386,2020-05-20,"AM","AM-1",470000
8387,2020-05-20,"AM","AM-2",240000
8388,2020-05-20,"AM","AM-2",300000
8389,2020-05-20,"AM","AM-2",490000
8390,2020-05-20,"AN","AN-1",190000
8391,2020-05-20,"AN","AN-1",380000
8392,2020-05-20,"AN","AN-1",320000
8393,2020-05-20,"AN","AN-1",350000
8394,2020-05-20,"AN","AN-2",220000
8395,2020-05-20,"AN","AN-2",430000
8396,2020-05-20,"AN","AN-2",290000
8397,2020-05-20,"AN","AN-2",410000
8398,2020-05-20,"AO","AO-1",260000
8399,2020-05-20,"AO","AO-1",200000
8400,2020-05-20,"AO","AO-1",450000
8401,2020-05-20,"AO","AO-1",230000
8402,2020-05-20,"AO","AO-2",400000
8403,2020-05-20,"AO","AO-2",150000
8404,2020-05-20,"AO","AO-2",300000
8405,2020-05-20,"AP","AP-1",140000
8406,2020-05-20,"AP","AP-1",290000
8407,2020-05-20,"AP","AP-1",340000
8408,2020-05-20,"AP","AP-1",350000
8409,2020-05-20,"AP","AP-2",290000
8410,2020-05-20,"AP","AP-2",260000
8411,2020-05-20,"AP","AP-2",280000
8412,2020-05-20,"AQ","AQ-1",200000
8413,2020-05-20,"AQ","AQ-1",480000
8414,2020-05-20,"AQ","AQ-1",300000
8415,2020-05-20,"AQ","AQ-2",150000
8416,2020-05-20,"AQ","AQ-2",310000
8417,2020-05-20,"AQ","AQ-2",140000
8418,2020-05-20,"AQ","AQ-2",310000
8419,2020-05-20,"AR","AR-1",410000
8420,2020-05-20,"AR","AR-1",210000
8421,2020-05-20,"AR","AR-1",190000
8422,2020-05-20,"AR","AR-2",390000
8423,2020-05-20,"AR","AR-2",450000
8424,2020-05-20,"AR","AR-2",580000
8425,2020-05-20,"AS","AS-1",400000
8426,2020-05-20,"AS","AS-1",260000
8427,2020-05-20,"AS","AS-2",170000
8428,2020-05-20,"AS","AS-2",410000
8429,2020-05-20,"AS","AS-2",280000
8430,2020-05-20,"AS","AS-2",180000
8431,2020-05-20,"AT","AT-1",190000
8432,2020-05-20,"AT","AT-1",300000
8433,2020-05-20,"AT","AT-1",450000
8434,2020-05-20,"AT","AT-2",390000
8435,2020-05-20,"AT","AT-2",450000
8436,2020-05-20,"AT","AT-2",380000
8437,2020-05-20,"AT","AT-2",270000
8438,2020-05-20,"AU","AU-1",320000
8439,2020-05-20,"AU","AU-1",310000
8440,2020-05-20,"AU","AU-1",310000
8441,2020-05-20,"AU","AU-2",280000
8442,2020-05-20,"AU","AU-2",320000
8443,2020-05-20,"AU","AU-2",400000
8444,2020-05-20,"AV","AV-1",430000
8445,2020-05-20,"AV","AV-1",300000
8446,2020-05-20,"AV","AV-1",320000
8447,2020-05-21,"AA","AA-1",220000
8448,2020-05-21,"AA","AA-1",360000
8449,2020-05-21,"AA","AA-1",270000
8450,2020-05-21,"AA","AA-1",240000
8451,2020-05-21,"AA","AA-1",270000
8452,2020-05-21,"AA","AA-2",220000
8453,2020-05-21,"AA","AA-2",400000
8454,2020-05-21,"AA","AA-2",350000
8455,2020-05-21,"AA","AA-2",450000
8456,2020-05-21,"AB","AB-1",300000
8457,2020-05-21,"AB","AB-1",320000
8458,2020-05-21,"AB","AB-1",200000
8459,2020-05-21,"AB","AB-1",510000
8460,2020-05-21,"AB","AB-1",290000
8461,2020-05-21,"AB","AB-1",510000
8462,2020-05-21,"AB","AB-2",310000
8463,2020-05-21,"AB","AB-2",280000
8464,2020-05-21,"AB","AB-2",250000
8465,2020-05-21,"AB","AB-2",260000
8466,2020-05-21,"AB","AB-2",250000
8467,2020-05-21,"AB","AB-3",440000
8468,2020-05-21,"AB","AB-3",260000
8469,2020-05-21,"AB","AB-3",360000
8470,2020-05-21,"AB","AB-3",300000
8471,2020-05-21,"AC","AC-1",290000
8472,2020-05-21,"AC","AC-1",350000
8473,2020-05-21,"AC","AC-1",460000
8474,2020-05-21,"AC","AC-1",230000
8475,2020-05-21,"AC","AC-2",510000
8476,2020-05-21,"AC","AC-2",460000
8477,2020-05-21,"AC","AC-2",320000
8478,2020-05-21,"AC","AC-2",240000
8479,2020-05-21,"AC","AC-3",220000
8480,2020-05-21,"AC","AC-3",370000
8481,2020-05-21,"AC","AC-3",210000
8482,2020-05-21,"AC","AC-3",320000
8483,2020-05-21,"AC","AC-3",210000
8484,2020-05-21,"AD","AD-1",350000
8485,2020-05-21,"AD","AD-1",170000
8486,2020-05-21,"AD","AD-1",-10000
8487,2020-05-21,"AD","AD-1",350000
8488,2020-05-21,"AD","AD-2",430000
8489,2020-05-21,"AD","AD-2",290000
8490,2020-05-21,"AD","AD-2",320000
8491,2020-05-21,"AD","AD-2",270000
8492,2020-05-21,"AD","AD-2",320000
8493,2020-05-21,"AE","AE-1",210000
8494,2020-05-21,"AE","AE-1",260000
8495,2020-05-21,"AE","AE-1",160000
8496,2020-05-21,"AE","AE-1",460000
8497,2020-05-21,"AE","AE-1",530000
8498,2020-05-21,"AF","AF-1",360000
8499,2020-05-21,"AF","AF-1",300000
8500,2020-05-21,"AF","AF-1",440000
8501,2020-05-21,"AF","AF-1",410000
8502,2020-05-21,"AF","AF-1",410000
8503,2020-05-21,"AF","AF-2",150000
8504,2020-05-21,"AF","AF-2",330000
8505,2020-05-21,"AF","AF-2",230000
8506,2020-05-21,"AF","AF-3",330000
8507,2020-05-21,"AF","AF-3",410000
8508,2020-05-21,"AF","AF-3",520000
8509,2020-05-21,"AF","AF-3",310000
8510,2020-05-21,"AG","AG-1",280000
8511,2020-05-21,"AG","AG-1",320000
8512,2020-05-21,"AG","AG-1",90000
8513,2020-05-21,"AG","AG-2",110000
